Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
15.0,"Others, Group 7",2019-06-30,0
15.0,"Others, Group 7",2019-07-07,0
15.0,"Others, Group 7",2019-07-14,116
15.0,"Others, Group 8",2019-07-14,30
15.0,"Others, Group 8",2019-07-21,0
15.0,"Others, Group 8",2019-07-28,0
15.0,"Others, Group 8",2019-08-04,0
15.0,"Others, Group 8",2019-08-11,270
15.0,Reading Group,2021-07-11,4
15.0,Research Training,2021-07-11,36
15.0,Research Training,2021-07-18,0
15.0,Research Training,2021-07-25,0
15.0,Research Training,2021-08-01,0
15.0,Research Training,2021-08-08,0
15.0,Research Training,2021-08-15,12
15.0,Research Training,2021-08-22,0
15.0,Research Training,2021-08-29,0
15.0,Research Training,2021-09-05,0
15.0,Research Training,2021-09-12,0
15.0,Research Training,2021-09-19,0
15.0,Research Training,2021-09-26,2
15.0,Research Training,2021-10-03,6
15.0,Research Training,2021-10-10,0
15.0,Research Training,2021-10-17,0
15.0,Research Training,2021-10-24,0
15.0,Research Training,2021-10-31,2
15.0,Research Training,2021-11-07,0
15.0,Research Training,2021-11-14,4
15.0,Research Training,2021-11-21,0
15.0,Research Training,2021-11-28,0
15.0,Research Training,2021-12-05,0
15.0,Research Training,2021-12-12,0
15.0,Research Training,2021-12-19,0
15.0,Research Training,2021-12-26,0
15.0,Research Training,2022-01-02,0
15.0,Research Training,2022-01-09,0
15.0,Research Training,2022-01-16,0
15.0,Research Training,2022-01-23,0
15.0,Research Training,2022-01-30,4
15.0,Research Training,2022-02-06,12
15.0,Research Training,2022-02-13,0
15.0,Research Training,2022-02-20,0
15.0,Research Training,2022-02-27,0
15.0,Research Training,2022-03-06,4
15.0,Seminar,2021-07-11,104
15.0,Seminar,2021-07-18,0
15.0,Seminar,2021-07-25,0
15.0,Seminar,2021-08-01,4
15.0,Seminar,2021-08-08,0
15.0,Seminar,2021-08-15,68
15.0,Seminar,2021-08-22,4
15.0,Seminar,2021-08-29,2
15.0,Seminar,2021-09-05,10
15.0,Seminar,2021-09-12,0
15.0,Seminar,2021-09-19,0
15.0,Seminar,2021-09-26,4
15.0,Seminar,2021-10-03,20
15.0,Seminar,2021-10-10,0
15.0,Seminar,2021-10-17,16
15.0,Seminar,2021-10-24,6
15.0,Seminar,2021-10-31,2
15.0,Seminar,2021-11-07,0
15.0,Seminar,2021-11-14,2
15.0,Seminar,2021-11-21,0
15.0,Seminar,2021-11-28,4
15.0,Seminar,2021-12-05,2
15.0,Seminar,2021-12-12,0
15.0,Seminar,2021-12-19,0
15.0,Seminar,2021-12-26,0
15.0,Seminar,2022-01-02,0
15.0,Seminar,2022-01-09,0
15.0,Seminar,2022-01-16,6
15.0,Seminar,2022-01-23,6
15.0,Seminar,2022-01-30,18
15.0,Seminar,2022-02-06,34
15.0,Seminar,2022-02-13,0
15.0,Seminar,2022-02-20,0
15.0,Seminar,2022-02-27,2
15.0,Seminar,2022-03-06,30
15.0,Seminar,2022-03-13,0
15.0,Seminar,2022-03-20,0
15.0,Seminar,2022-03-27,2
15.0,Seminar,2022-04-03,0
15.0,Seminar,2022-04-10,2
15.0,Seminar,2022-04-17,0
15.0,Seminar,2022-04-24,2
15.0,Short Course,2021-06-13,6
15.0,Short Course,2021-06-20,0
15.0,Short Course,2021-06-27,0
15.0,Short Course,2021-07-04,0
15.0,Short Course,2021-07-11,0
15.0,Short Course,2021-07-18,0
15.0,Short Course,2021-07-25,0
15.0,Short Course,2021-08-01,0
15.0,Short Course,2021-08-08,0
15.0,Short Course,2021-08-15,0
15.0,Short Course,2021-08-22,0
15.0,Short Course,2021-08-29,0
15.0,Short Course,2021-09-05,0
15.0,Short Course,2021-09-12,0
15.0,Short Course,2021-09-19,0
15.0,Short Course,2021-09-26,0
15.0,Short Course,2021-10-03,0
15.0,Short Course,2021-10-10,0
15.0,Short Course,2021-10-17,0
15.0,Short Course,2021-10-24,0
15.0,Short Course,2021-10-31,0
15.0,Short Course,2021-11-07,0
15.0,Short Course,2021-11-14,0
15.0,Short Course,2021-11-21,0
15.0,Short Course,2021-11-28,0
15.0,Short Course,2021-12-05,0
15.0,Short Course,2021-12-12,0
15.0,Short Course,2021-12-19,0
15.0,Short Course,2021-12-26,0
15.0,Short Course,2022-01-02,0
15.0,Short Course,2022-01-09,0
15.0,Short Course,2022-01-16,0
15.0,Short Course,2022-01-23,0
15.0,Short Course,2022-01-30,0
15.0,Short Course,2022-02-06,2
15.0,Summer School,2022-02-20,4
15.0,Summer School,2022-02-27,2
15.0,Summer School,2022-03-06,4
15.0,Summer School,2022-03-13,0
15.0,Summer School,2022-03-20,2
15.0,Workshop,2021-07-11,14
15.0,Workshop,2021-07-18,0
15.0,Workshop,2021-07-25,0
15.0,Workshop,2021-08-01,0
15.0,Workshop,2021-08-08,0
15.0,Workshop,2021-08-15,6
15.0,Workshop,2021-08-22,0
15.0,Workshop,2021-08-29,0
15.0,Workshop,2021-09-05,0
15.0,Workshop,2021-09-12,0
15.0,Workshop,2021-09-19,0
15.0,Workshop,2021-09-26,0
15.0,Workshop,2021-10-03,0
15.0,Workshop,2021-10-10,0
15.0,Workshop,2021-10-17,0
15.0,Workshop,2021-10-24,0
15.0,Workshop,2021-10-31,0
15.0,Workshop,2021-11-07,0
15.0,Workshop,2021-11-14,0
15.0,Workshop,2021-11-21,0
15.0,Workshop,2021-11-28,0
15.0,Workshop,2021-12-05,0
15.0,Workshop,2021-12-12,0
15.0,Workshop,2021-12-19,0
15.0,Workshop,2021-12-26,0
15.0,Workshop,2022-01-02,0
15.0,Workshop,2022-01-09,6
16.0,Conference / Symposium,2021-06-13,2
16.0,Conference / Symposium,2021-06-20,0
16.0,Conference / Symposium,2021-06-27,0
16.0,Conference / Symposium,2021-07-04,10
16.0,Conference / Symposium,2021-07-11,148
16.0,Conference / Symposium,2021-07-18,0
16.0,Conference / Symposium,2021-07-25,0
16.0,Conference / Symposium,2021-08-01,0
16.0,Conference / Symposium,2021-08-08,0
16.0,Conference / Symposium,2021-08-15,12
16.0,Conference / Symposium,2021-08-22,0
16.0,Conference / Symposium,2021-08-29,0
16.0,Conference / Symposium,2021-09-05,0
16.0,Conference / Symposium,2021-09-12,0
16.0,Conference / Symposium,2021-09-19,0
16.0,Conference / Symposium,2021-09-26,0
16.0,Conference / Symposium,2021-10-03,0
16.0,Conference / Symposium,2021-10-10,0
16.0,Conference / Symposium,2021-10-17,0
16.0,Conference / Symposium,2021-10-24,0
16.0,Conference / Symposium,2021-10-31,0
16.0,Conference / Symposium,2021-11-07,0
16.0,Conference / Symposium,2021-11-14,0
16.0,Conference / Symposium,2021-11-21,0
16.0,Conference / Symposium,2021-11-28,0
16.0,Conference / Symposium,2021-12-05,0
16.0,Conference / Symposium,2021-12-12,0
16.0,Conference / Symposium,2021-12-19,0
16.0,Conference / Symposium,2021-12-26,0
16.0,Conference / Symposium,2022-01-02,0
16.0,Conference / Symposium,2022-01-09,0
16.0,Conference / Symposium,2022-01-16,0
16.0,Conference / Symposium,2022-01-23,8
16.0,Conference / Symposium,2022-01-30,0
16.0,Conference / Symposium,2022-02-06,0
16.0,Conference / Symposium,2022-02-13,0
16.0,Conference / Symposium,2022-02-20,0
16.0,Conference / Symposium,2022-02-27,0
16.0,Conference / Symposium,2022-03-06,26
16.0,Lecture,2022-01-09,6
16.0,Other Events,2021-07-11,4
16.0,Other Events,2021-07-18,0
16.0,Other Events,2021-07-25,0
16.0,Other Events,2021-08-01,0
16.0,Other Events,2021-08-08,0
16.0,Other Events,2021-08-15,10
16.0,Other Events,2021-08-22,0
16.0,Other Events,2021-08-29,0
16.0,Other Events,2021-09-05,0
16.0,Other Events,2021-09-12,0
16.0,Other Events,2021-09-19,0
16.0,Other Events,2021-09-26,0
16.0,Other Events,2021-10-03,0
16.0,Other Events,2021-10-10,0
16.0,Other Events,2021-10-17,4
16.0,Other Events,2021-10-24,0
16.0,Other Events,2021-10-31,0
16.0,Other Events,2021-11-07,0
16.0,Other Events,2021-11-14,0
16.0,Other Events,2021-11-21,0
16.0,Other Events,2021-11-28,8
16.0,Other Events,2021-12-05,0
16.0,Other Events,2021-12-12,0
16.0,Other Events,2021-12-19,0
16.0,Other Events,2021-12-26,0
16.0,Other Events,2022-01-02,0
16.0,Other Events,2022-01-09,4
16.0,Other Events,2022-01-16,0
16.0,Other Events,2022-01-23,0
16.0,Other Events,2022-01-30,0
16.0,Other Events,2022-02-06,4
16.0,Other Events,2022-02-13,0
16.0,Other Events,2022-02-20,0
16.0,Other Events,2022-02-27,0
16.0,Other Events,2022-03-06,2
16.0,"Others, Group 2",2018-01-07,6
16.0,"Others, Group 3",2018-03-11,22
16.0,"Others, Group 3",2018-03-18,0
16.0,"Others, Group 3",2018-03-25,0
16.0,"Others, Group 3",2018-04-01,0
16.0,"Others, Group 3",2018-04-08,692
16.0,"Others, Group 3",2018-04-15,0
16.0,"Others, Group 3",2018-04-22,0
16.0,"Others, Group 3",2018-04-29,0
16.0,"Others, Group 3",2018-05-06,6
16.0,"Others, Group 3",2018-05-13,224
16.0,"Others, Group 3",2018-05-20,0
16.0,"Others, Group 3",2018-05-27,0
16.0,"Others, Group 3",2018-06-03,0
16.0,"Others, Group 3",2018-06-10,182
16.0,"Others, Group 4",2018-08-12,16
16.0,"Others, Group 6",2019-01-06,32
16.0,"Others, Group 6",2019-01-13,0
16.0,"Others, Group 6",2019-01-20,0
16.0,"Others, Group 6",2019-01-27,0
16.0,"Others, Group 6",2019-02-03,0
16.0,"Others, Group 6",2019-02-10,0
16.0,"Others, Group 6",2019-02-17,0
16.0,"Others, Group 6",2019-02-24,0
16.0,"Others, Group 6",2019-03-03,0
16.0,"Others, Group 6",2019-03-10,0
16.0,"Others, Group 6",2019-03-17,0
16.0,"Others, Group 6",2019-03-24,0
16.0,"Others, Group 6",2019-03-31,0
16.0,"Others, Group 6",2019-04-07,0
16.0,"Others, Group 6",2019-04-14,0
16.0,"Others, Group 6",2019-04-21,0
16.0,"Others, Group 6",2019-04-28,0
16.0,"Others, Group 6",2019-05-05,0
16.0,"Others, Group 6",2019-05-12,56
16.0,"Others, Group 7",2019-05-12,2
16.0,"Others, Group 7",2019-05-19,0
16.0,"Others, Group 7",2019-05-26,0
16.0,"Others, Group 7",2019-06-02,0
16.0,"Others, Group 7",2019-06-09,34
16.0,"Others, Group 7",2019-06-16,20
16.0,"Others, Group 7",2019-06-23,0
16.0,"Others, Group 7",2019-06-30,0
16.0,"Others, Group 7",2019-07-07,0
16.0,"Others, Group 7",2019-07-14,54
16.0,"Others, Group 7",2019-07-21,0
16.0,"Others, Group 7",2019-07-28,0
16.0,"Others, Group 7",2019-08-04,0
16.0,"Others, Group 7",2019-08-11,8
16.0,"Others, Group 8",2019-09-15,2
16.0,"Others, Group 9",2020-01-05,4
16.0,Research Training,2021-07-11,40
16.0,Research Training,2021-07-18,0
16.0,Research Training,2021-07-25,0
16.0,Research Training,2021-08-01,0
16.0,Research Training,2021-08-08,0
16.0,Research Training,2021-08-15,12
16.0,Research Training,2021-08-22,0
16.0,Research Training,2021-08-29,0
16.0,Research Training,2021-09-05,0
16.0,Research Training,2021-09-12,0
16.0,Research Training,2021-09-19,0
16.0,Research Training,2021-09-26,4
16.0,Research Training,2021-10-03,0
16.0,Research Training,2021-10-10,0
16.0,Research Training,2021-10-17,12
16.0,Research Training,2021-10-24,0
16.0,Research Training,2021-10-31,0
16.0,Research Training,2021-11-07,0
16.0,Research Training,2021-11-14,2
16.0,Research Training,2021-11-21,0
16.0,Research Training,2021-11-28,0
16.0,Research Training,2021-12-05,4
16.0,Research Training,2021-12-12,0
16.0,Research Training,2021-12-19,0
16.0,Research Training,2021-12-26,0
16.0,Research Training,2022-01-02,0
16.0,Research Training,2022-01-09,0
16.0,Research Training,2022-01-16,0
16.0,Research Training,2022-01-23,2
16.0,Research Training,2022-01-30,56
16.0,Research Training,2022-02-06,6
16.0,Research Training,2022-02-13,0
16.0,Research Training,2022-02-20,0
16.0,Research Training,2022-02-27,0
16.0,Research Training,2022-03-06,2
16.0,Seminar,2021-06-13,12
16.0,Seminar,2021-06-20,0
16.0,Seminar,2021-06-27,0
16.0,Seminar,2021-07-04,0
16.0,Seminar,2021-07-11,20
16.0,Seminar,2021-07-18,0
16.0,Seminar,2021-07-25,0
16.0,Seminar,2021-08-01,0
16.0,Seminar,2021-08-08,0
16.0,Seminar,2021-08-15,38
16.0,Seminar,2021-08-22,0
16.0,Seminar,2021-08-29,12
16.0,Seminar,2021-09-05,0
16.0,Seminar,2021-09-12,0
16.0,Seminar,2021-09-19,6
16.0,Seminar,2021-09-26,42
16.0,Seminar,2021-10-03,0
16.0,Seminar,2021-10-10,0
16.0,Seminar,2021-10-17,18
16.0,Seminar,2021-10-24,4
16.0,Seminar,2021-10-31,4
16.0,Seminar,2021-11-07,0
16.0,Seminar,2021-11-14,6
16.0,Seminar,2021-11-21,2
16.0,Seminar,2021-11-28,4
16.0,Seminar,2021-12-05,0
16.0,Seminar,2021-12-12,0
16.0,Seminar,2021-12-19,0
16.0,Seminar,2021-12-26,0
16.0,Seminar,2022-01-02,0
16.0,Seminar,2022-01-09,10
16.0,Seminar,2022-01-16,6
16.0,Seminar,2022-01-23,30
16.0,Seminar,2022-01-30,8
16.0,Seminar,2022-02-06,16
16.0,Seminar,2022-02-13,0
16.0,Seminar,2022-02-20,8
16.0,Seminar,2022-02-27,8
16.0,Seminar,2022-03-06,12
16.0,Seminar,2022-03-13,0
16.0,Seminar,2022-03-20,6
16.0,Short Course,2022-01-09,2
16.0,Summer School,2022-02-20,2
16.0,Summer School,2022-02-27,0
16.0,Summer School,2022-03-06,4
16.0,Summer School,2022-03-13,0
16.0,Summer School,2022-03-20,4
16.0,Workshop,2021-06-13,2
16.0,Workshop,2021-06-20,0
16.0,Workshop,2021-06-27,0
16.0,Workshop,2021-07-04,0
16.0,Workshop,2021-07-11,0
16.0,Workshop,2021-07-18,0
16.0,Workshop,2021-07-25,0
16.0,Workshop,2021-08-01,0
16.0,Workshop,2021-08-08,0
16.0,Workshop,2021-08-15,0
16.0,Workshop,2021-08-22,0
16.0,Workshop,2021-08-29,0
16.0,Workshop,2021-09-05,0
16.0,Workshop,2021-09-12,0
16.0,Workshop,2021-09-19,0
16.0,Workshop,2021-09-26,0
16.0,Workshop,2021-10-03,0
16.0,Workshop,2021-10-10,0
16.0,Workshop,2021-10-17,0
16.0,Workshop,2021-10-24,0
16.0,Workshop,2021-10-31,0
16.0,Workshop,2021-11-07,0
16.0,Workshop,2021-11-14,0
16.0,Workshop,2021-11-21,0
16.0,Workshop,2021-11-28,0
16.0,Workshop,2021-12-05,0
16.0,Workshop,2021-12-12,0
16.0,Workshop,2021-12-19,0
16.0,Workshop,2021-12-26,0
16.0,Workshop,2022-01-02,0
16.0,Workshop,2022-01-09,8
17.0,Colloquium ,2022-02-06,6
17.0,Conference / Symposium,2021-05-09,8
17.0,Conference / Symposium,2021-05-16,0
17.0,Conference / Symposium,2021-05-23,0
17.0,Conference / Symposium,2021-05-30,0
17.0,Conference / Symposium,2021-06-06,0
17.0,Conference / Symposium,2021-06-13,0
17.0,Conference / Symposium,2021-06-20,0
17.0,Conference / Symposium,2021-06-27,2
17.0,Conference / Symposium,2021-07-04,0
17.0,Conference / Symposium,2021-07-11,0
17.0,Conference / Symposium,2021-07-18,0
17.0,Conference / Symposium,2021-07-25,0
17.0,Conference / Symposium,2021-08-01,0
17.0,Conference / Symposium,2021-08-08,0
17.0,Conference / Symposium,2021-08-15,0
17.0,Conference / Symposium,2021-08-22,0
17.0,Conference / Symposium,2021-08-29,0
17.0,Conference / Symposium,2021-09-05,0
17.0,Conference / Symposium,2021-09-12,2
17.0,Conference / Symposium,2021-09-19,0
17.0,Conference / Symposium,2021-09-26,0
17.0,Conference / Symposium,2021-10-03,0
17.0,Conference / Symposium,2021-10-10,0
17.0,Conference / Symposium,2021-10-17,0
17.0,Conference / Symposium,2021-10-24,0
17.0,Conference / Symposium,2021-10-31,0
17.0,Conference / Symposium,2021-11-07,0
17.0,Conference / Symposium,2021-11-14,0
17.0,Conference / Symposium,2021-11-21,0
17.0,Conference / Symposium,2021-11-28,0
17.0,Conference / Symposium,2021-12-05,0
17.0,Conference / Symposium,2021-12-12,0
17.0,Conference / Symposium,2021-12-19,0
17.0,Conference / Symposium,2021-12-26,0
17.0,Conference / Symposium,2022-01-02,0
17.0,Conference / Symposium,2022-01-09,0
17.0,Conference / Symposium,2022-01-16,0
17.0,Conference / Symposium,2022-01-23,0
17.0,Conference / Symposium,2022-01-30,0
17.0,Conference / Symposium,2022-02-06,0
17.0,Conference / Symposium,2022-02-13,0
17.0,Conference / Symposium,2022-02-20,0
17.0,Conference / Symposium,2022-02-27,0
17.0,Conference / Symposium,2022-03-06,0
17.0,Conference / Symposium,2022-03-13,2
17.0,Lecture,2021-05-09,2
17.0,Lecture,2021-05-16,0
17.0,Lecture,2021-05-23,0
17.0,Lecture,2021-05-30,0
17.0,Lecture,2021-06-06,0
17.0,Lecture,2021-06-13,0
17.0,Lecture,2021-06-20,0
17.0,Lecture,2021-06-27,0
17.0,Lecture,2021-07-04,0
17.0,Lecture,2021-07-11,58
17.0,Lecture,2021-07-18,0
17.0,Lecture,2021-07-25,0
17.0,Lecture,2021-08-01,0
17.0,Lecture,2021-08-08,0
17.0,Lecture,2021-08-15,24
17.0,Lecture,2021-08-22,0
17.0,Lecture,2021-08-29,0
17.0,Lecture,2021-09-05,0
17.0,Lecture,2021-09-12,0
17.0,Lecture,2021-09-19,0
17.0,Lecture,2021-09-26,0
17.0,Lecture,2021-10-03,0
17.0,Lecture,2021-10-10,0
17.0,Lecture,2021-10-17,0
17.0,Lecture,2021-10-24,0
17.0,Lecture,2021-10-31,0
17.0,Lecture,2021-11-07,0
17.0,Lecture,2021-11-14,0
17.0,Lecture,2021-11-21,0
17.0,Lecture,2021-11-28,0
17.0,Lecture,2021-12-05,0
17.0,Lecture,2021-12-12,0
17.0,Lecture,2021-12-19,0
17.0,Lecture,2021-12-26,0
17.0,Lecture,2022-01-02,0
17.0,Lecture,2022-01-09,20
17.0,Lecture,2022-01-16,0
17.0,Lecture,2022-01-23,0
17.0,Lecture,2022-01-30,0
17.0,Lecture,2022-02-06,2
17.0,Lecture,2022-02-13,0
17.0,Lecture,2022-02-20,0
17.0,Lecture,2022-02-27,2
17.0,Lunchtime Lecture,2021-08-15,2
17.0,Other Events,2021-07-11,14
17.0,Other Events,2021-07-18,0
17.0,Other Events,2021-07-25,0
17.0,Other Events,2021-08-01,0
17.0,Other Events,2021-08-08,0
17.0,Other Events,2021-08-15,24
17.0,Other Events,2021-08-22,0
17.0,Other Events,2021-08-29,0
17.0,Other Events,2021-09-05,0
17.0,Other Events,2021-09-12,0
17.0,Other Events,2021-09-19,0
17.0,Other Events,2021-09-26,0
17.0,Other Events,2021-10-03,0
17.0,Other Events,2021-10-10,0
17.0,Other Events,2021-10-17,4
17.0,Other Events,2021-10-24,0
17.0,Other Events,2021-10-31,0
17.0,Other Events,2021-11-07,0
17.0,Other Events,2021-11-14,0
17.0,Other Events,2021-11-21,6
17.0,Other Events,2021-11-28,0
17.0,Other Events,2021-12-05,0
17.0,Other Events,2021-12-12,0
17.0,Other Events,2021-12-19,0
17.0,Other Events,2021-12-26,0
17.0,Other Events,2022-01-02,0
17.0,Other Events,2022-01-09,0
17.0,Other Events,2022-01-16,0
17.0,Other Events,2022-01-23,0
17.0,Other Events,2022-01-30,0
17.0,Other Events,2022-02-06,0
17.0,Other Events,2022-02-13,0
17.0,Other Events,2022-02-20,0
17.0,Other Events,2022-02-27,0
17.0,Other Events,2022-03-06,0
17.0,Other Events,2022-03-13,2
17.0,"Others, Group 10",2022-07-17,4
17.0,"Others, Group 2",2017-08-13,6
17.0,"Others, Group 2",2017-08-20,0
17.0,"Others, Group 2",2017-08-27,0
17.0,"Others, Group 2",2017-09-03,0
17.0,"Others, Group 2",2017-09-10,0
17.0,"Others, Group 2",2017-09-17,0
17.0,"Others, Group 2",2017-09-24,0
17.0,"Others, Group 2",2017-10-01,0
17.0,"Others, Group 2",2017-10-08,0
17.0,"Others, Group 2",2017-10-15,0
17.0,"Others, Group 2",2017-10-22,0
17.0,"Others, Group 2",2017-10-29,0
17.0,"Others, Group 2",2017-11-05,0
17.0,"Others, Group 2",2017-11-12,0
17.0,"Others, Group 2",2017-11-19,0
17.0,"Others, Group 2",2017-11-26,0
17.0,"Others, Group 2",2017-12-03,0
17.0,"Others, Group 2",2017-12-10,0
17.0,"Others, Group 2",2017-12-17,0
17.0,"Others, Group 2",2017-12-24,0
17.0,"Others, Group 2",2017-12-31,2
17.0,"Others, Group 2",2018-01-07,166
17.0,"Others, Group 3",2018-01-07,46
17.0,"Others, Group 3",2018-01-14,0
17.0,"Others, Group 3",2018-01-21,0
17.0,"Others, Group 3",2018-01-28,0
17.0,"Others, Group 3",2018-02-04,0
17.0,"Others, Group 3",2018-02-11,162
17.0,"Others, Group 3",2018-02-18,0
17.0,"Others, Group 3",2018-02-25,0
17.0,"Others, Group 3",2018-03-04,0
17.0,"Others, Group 3",2018-03-11,2
17.0,"Others, Group 3",2018-03-18,0
17.0,"Others, Group 3",2018-03-25,0
17.0,"Others, Group 3",2018-04-01,0
17.0,"Others, Group 3",2018-04-08,0
17.0,"Others, Group 3",2018-04-15,0
17.0,"Others, Group 3",2018-04-22,0
17.0,"Others, Group 3",2018-04-29,0
17.0,"Others, Group 3",2018-05-06,0
17.0,"Others, Group 3",2018-05-13,8
17.0,"Others, Group 3",2018-05-20,0
17.0,"Others, Group 3",2018-05-27,0
17.0,"Others, Group 3",2018-06-03,0
17.0,"Others, Group 3",2018-06-10,38
17.0,"Others, Group 3",2018-06-17,0
17.0,"Others, Group 3",2018-06-24,0
17.0,"Others, Group 3",2018-07-01,0
17.0,"Others, Group 3",2018-07-08,0
17.0,"Others, Group 3",2018-07-15,22
17.0,"Others, Group 4",2018-06-17,54
17.0,"Others, Group 4",2018-06-24,0
17.0,"Others, Group 4",2018-07-01,0
17.0,"Others, Group 4",2018-07-08,0
17.0,"Others, Group 4",2018-07-15,100
17.0,"Others, Group 4",2018-07-22,0
17.0,"Others, Group 4",2018-07-29,0
17.0,"Others, Group 4",2018-08-05,0
17.0,"Others, Group 4",2018-08-12,230
17.0,"Others, Group 6",2019-01-06,62
17.0,"Others, Group 6",2019-01-13,0
17.0,"Others, Group 6",2019-01-20,0
17.0,"Others, Group 6",2019-01-27,0
17.0,"Others, Group 6",2019-02-03,0
17.0,"Others, Group 6",2019-02-10,4
17.0,"Others, Group 7",2019-05-12,2
17.0,"Others, Group 7",2019-05-19,0
17.0,"Others, Group 7",2019-05-26,0
17.0,"Others, Group 7",2019-06-02,0
17.0,"Others, Group 7",2019-06-09,2
17.0,"Others, Group 8",2019-06-16,78
17.0,"Others, Group 8",2019-06-23,0
17.0,"Others, Group 8",2019-06-30,0
17.0,"Others, Group 8",2019-07-07,0
17.0,"Others, Group 8",2019-07-14,0
17.0,"Others, Group 8",2019-07-21,0
17.0,"Others, Group 8",2019-07-28,0
17.0,"Others, Group 8",2019-08-04,0
17.0,"Others, Group 8",2019-08-11,0
17.0,"Others, Group 8",2019-08-18,4
17.0,Research Training,2021-06-13,62
17.0,Research Training,2021-06-20,0
17.0,Research Training,2021-06-27,0
17.0,Research Training,2021-07-04,0
17.0,Research Training,2021-07-11,58
17.0,Research Training,2021-07-18,0
17.0,Research Training,2021-07-25,0
17.0,Research Training,2021-08-01,0
17.0,Research Training,2021-08-08,0
17.0,Research Training,2021-08-15,18
17.0,Research Training,2021-08-22,0
17.0,Research Training,2021-08-29,0
17.0,Research Training,2021-09-05,0
17.0,Research Training,2021-09-12,0
17.0,Research Training,2021-09-19,2
17.0,Research Training,2021-09-26,0
17.0,Research Training,2021-10-03,0
17.0,Research Training,2021-10-10,0
17.0,Research Training,2021-10-17,2
17.0,Research Training,2021-10-24,0
17.0,Research Training,2021-10-31,0
17.0,Research Training,2021-11-07,0
17.0,Research Training,2021-11-14,0
17.0,Research Training,2021-11-21,2
17.0,Research Training,2021-11-28,6
17.0,Research Training,2021-12-05,0
17.0,Research Training,2021-12-12,0
17.0,Research Training,2021-12-19,0
17.0,Research Training,2021-12-26,0
17.0,Research Training,2022-01-02,0
17.0,Research Training,2022-01-09,2
17.0,Research Training,2022-01-16,0
17.0,Research Training,2022-01-23,0
17.0,Research Training,2022-01-30,0
17.0,Research Training,2022-02-06,6
17.0,Research Training,2022-02-13,0
17.0,Research Training,2022-02-20,0
17.0,Research Training,2022-02-27,0
17.0,Research Training,2022-03-06,4
17.0,Seminar,2021-05-09,4
17.0,Seminar,2021-05-16,0
17.0,Seminar,2021-05-23,0
17.0,Seminar,2021-05-30,0
